Date,Month,Day,Year,Patron,University,Program
11/18/13,11,18,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/18/13,11,18,2013,Faculty,"University of Maryland, University College (UMUC)",History
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Health Care Administration
11/18/13,11,18,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
11/18/13,11,18,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
11/18/13,11,18,2013,Grad,University of Maryland at College Park (UMCP),Business
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/18/13,11,18,2013,Undergrad,University of Baltimore (UB),Computer & Information Science
11/18/13,11,18,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/18/13,11,18,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/18/13,11,18,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/18/13,11,18,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/18/13,11,18,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/18/13,11,18,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/18/13,11,18,2013,Undergrad,University of Maryland at Eastern Shore (UMES),Hotel and Restaurant Management
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/18/13,11,18,2013,Undergrad,University of Maryland at College Park (UMCP),Health Care Administration
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Baltimore (UB),Industrial-Organizational Psychology
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
11/17/13,11,17,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/17/13,11,17,2013,Grad,University of Maryland at College Park (UMCP),Other
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Grad,University of Baltimore (UB),Pharmacy
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/17/13,11,17,2013,Undergrad,Salisbury University,Respiratory Therapy
11/17/13,11,17,2013,Undergrad,Bowie State University,Nursing
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/17/13,11,17,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/17/13,11,17,2013,Grad,University of Maryland at College Park (UMCP),Biological Sciences
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/17/13,11,17,2013,Grad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Grad,"University of Maryland, University College (UMUC)",Biotechnology
11/17/13,11,17,2013,Grad,University of Maryland at Baltimore (UMB),Criminology & Criminal Justice
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Education
11/17/13,11,17,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/17/13,11,17,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/17/13,11,17,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/17/13,11,17,2013,Undergrad,Salisbury University,Respiratory Therapy
11/17/13,11,17,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/17/13,11,17,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/17/13,11,17,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Nursing
11/14/13,11,14,2013,Grad,"University of Maryland, University College (UMUC)",Biotechnology
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Health Systems Management
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Nursing
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/14/13,11,14,2013,Grad,University of Maryland at College Park (UMCP),Biological Sciences
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/14/13,11,14,2013,Grad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Biological Sciences
11/14/13,11,14,2013,Undergrad,Towson University,Biological Sciences
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Criminology & Criminal Justice
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/14/13,11,14,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
11/14/13,11,14,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/14/13,11,14,2013,Undergrad,"University of Maryland, University College (UMUC)",Psychology
11/14/13,11,14,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/14/13,11,14,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/13/13,11,13,2013,Grad,University of Maryland at College Park (UMCP),Technology
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/13/13,11,13,2013,Faculty,"University of Maryland, University College (UMUC)",History
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Other
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/13/13,11,13,2013,Student's Family,Other,Engineering
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
11/13/13,11,13,2013,Faculty,"University of Maryland, University College (UMUC)",Computer & Information Science
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
11/13/13,11,13,2013,Grad,University of Maryland at College Park (UMCP),Other
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Health Care Administration
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Health Care Administration
11/13/13,11,13,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/13/13,11,13,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/13/13,11,13,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/13/13,11,13,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/13/13,11,13,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/13/13,11,13,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/13/13,11,13,2013,Grad,University of Maryland at College Park (UMCP),Biological Sciences
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/13/13,11,13,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/13/13,11,13,2013,Grad,University of Maryland at Baltimore County (UMBC),Industrial-Organizational Psychology
11/13/13,11,13,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/12/13,11,12,2013,Student's Family,Other,Other
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Other
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore (UMB),Business
11/12/13,11,12,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/12/13,11,12,2013,Undergrad,Towson University,Business
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Grad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
11/12/13,11,12,2013,Grad,University of Maryland at College Park (UMCP),Biotechnology
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore County (UMBC),Other
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore County (UMBC),Other
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore County (UMBC),Other
11/12/13,11,12,2013,Grad,University of Maryland at Baltimore County (UMBC),Other
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Student's Family,Other,Engineering
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Criminology & Criminal Justice
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/12/13,11,12,2013,Grad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/12/13,11,12,2013,Grad,University of Maryland at College Park (UMCP),Education
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/12/13,11,12,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
11/12/13,11,12,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/12/13,11,12,2013,Undergrad,Towson University,Business
11/12/13,11,12,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Health Care Administration
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/11/13,11,11,2013,Grad,University of Maryland at College Park (UMCP),Computer & Information Science
11/11/13,11,11,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Undergrad,University of Baltimore (UB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/11/13,11,11,2013,Undergrad,"University of Maryland, University College (UMUC)",Biotechnology
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Other
11/11/13,11,11,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/11/13,11,11,2013,Grad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Grad,University of Maryland at College Park (UMCP),Education
11/11/13,11,11,2013,Grad,"University of Maryland, University College (UMUC)",Education
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),History
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/11/13,11,11,2013,Undergrad,University of Baltimore (UB),Health Systems Management
11/11/13,11,11,2013,Undergrad,University of Baltimore (UB),Simulation & Digital Entertainment
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Education
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/11/13,11,11,2013,Undergrad,Salisbury University,Respiratory Therapy
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Investigative Forensics
11/11/13,11,11,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/11/13,11,11,2013,Grad,University of Maryland at Baltimore (UMB),Social Work
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/11/13,11,11,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/11/13,11,11,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/11/13,11,11,2013,Faculty,"University of Maryland, University College (UMUC)",History
11/11/13,11,11,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Baltimore (UB),Health Systems Management
11/10/13,11,10,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/10/13,11,10,2013,Grad,University of Maryland at College Park (UMCP),Health Care Administration
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Psychology
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/10/13,11,10,2013,Grad,"University of Maryland, University College (UMUC)",Other
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Engineering
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/10/13,11,10,2013,Grad,"University of Maryland, University College (UMUC)",Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
11/10/13,11,10,2013,Grad,Towson University,Education
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Grad,Towson University,Technology
11/10/13,11,10,2013,Student's Family,University of Maryland at College Park (UMCP),Communication
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
11/10/13,11,10,2013,Faculty,"University of Maryland, University College (UMUC)",Other
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/10/13,11,10,2013,Undergrad,Salisbury University,Respiratory Therapy
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/10/13,11,10,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/10/13,11,10,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/10/13,11,10,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/10/13,11,10,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
11/8/13,11,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/8/13,11,8,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/7/13,11,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Information Management
11/7/13,11,7,2013,Grad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Student's Family,Other,Engineering
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Maryland at Eastern Shore (UMES),Hotel and Restaurant Management
11/7/13,11,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/7/13,11,7,2013,Grad,"University of Maryland, University College (UMUC)",Education
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Communication
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Management of Aging Services
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Business
11/7/13,11,7,2013,Grad,University of Baltimore (UB),Pharmacy
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Grad,University of Maryland at Baltimore (UMB),Pharmacy
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Public Health Science
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Health Systems Management
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Other
11/7/13,11,7,2013,Grad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Grad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,"University of Maryland, University College (UMUC)",Business
11/7/13,11,7,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/7/13,11,7,2013,Undergrad,University of Baltimore (UB),Nursing
11/7/13,11,7,2013,Undergrad,University of Baltimore (UB),Nursing
11/7/13,11,7,2013,Grad,University of Baltimore (UB),Health Systems Management
11/7/13,11,7,2013,Grad,"University of Maryland, University College (UMUC)",Industrial-Organizational Psychology
11/7/13,11,7,2013,Undergrad,University of Maryland at Baltimore (UMB),Nursing
11/6/13,11,6,2013,Undergrad,University of Maryland at College Park (UMCP),Other
11/6/13,11,6,2013,Undergrad,University of Maryland at Baltimore County (UMBC),Other
11/6/13,11,6,2013,Undergrad,University of Maryland at College Park (UMCP),Business
11/6/13,11,6,2013,Grad,University of Baltimore (UB),Health Systems Management
11/6/13,11,6,2013,Undergrad,University of Baltimore (UB),Health Systems Management
