Request_ID,UserType,Institutions,RequestDate,ItemTypeRequested,NoOfItems,Year,Month,Semester,
3185,Grad,UMB,2/26/2016,iPad,1,2015,2,Spring,
3186,Undergrad,UMCP,2/26/2016,Laptop,1,2015,2,Spring,
3188,Undergrad,UMCP,2/26/2016,Laptop,1,2015,2,Spring,
3189,Undergrad,UMCP,2/26/2016,Laptop,1,2015,2,Spring,
3162,Undergrad,UMUC,2/25/2016,iPad,1,2015,2,Spring,
3163,Undergrad,UMUC,2/25/2016,iPad,1,2015,2,Spring,
3164,Undergrad,UMCP,2/25/2016,iPad,1,2015,2,Spring,
3165,Undergrad,UMBC,2/25/2016,Laptop,1,2015,2,Spring,
3166,Undergrad,UMUC,2/25/2016,Laptop,1,2015,2,Spring,
3167,Undergrad,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3168,Undergrad,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3169,Undergrad,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3170,Undergrad,UMB,2/25/2016,Laptop,1,2015,2,Spring,
3171,Undergrad,UMCP,2/25/2016,iPad,1,2015,2,Spring,
3172,Undergrad,UMCP,2/25/2016,iPad,1,2015,2,Spring,
3173,Undergrad,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3174,Undergrad,UMB,2/25/2016,Laptop,1,2015,2,Spring,
3175,Undergrad,UMCP,2/25/2016,iPad,1,2015,2,Spring,
3177,Faculty,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3178,Undergrad,UMCP,2/25/2016,Laptop,1,2015,2,Spring,
3179,Undergrad,UMBC,2/25/2016,iPad,1,2015,2,Spring,
3148,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3149,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3150,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3151,Faculty,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3152,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3153,Grad,UMB,2/24/2016,Laptop,1,2015,2,Spring,
3154,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3155,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3156,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3157,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3159,Grad,UMB,2/24/2016,Laptop,1,2015,2,Spring,
3160,Undergrad,UMCP,2/24/2016,Laptop,1,2015,2,Spring,
3141,Undergrad,UMCP,2/23/2016,Laptop,1,2015,2,Spring,
3142,Undergrad,UMUC,2/23/2016,Laptop,1,2015,2,Spring,
3143,Undergrad,UMCP,2/23/2016,iPad,1,2015,2,Spring,
3144,Undergrad,UMCP,2/23/2016,Laptop,1,2015,2,Spring,
3145,Undergrad,UMCP,2/23/2016,Laptop,1,2015,2,Spring,
3146,Undergrad,UMCP,2/23/2016,iPad,1,2015,2,Spring,
3147,Undergrad,UMCP,2/23/2016,iPad,1,2015,2,Spring,
3131,Undergrad,UMCP,2/22/2016,iPad,1,2015,2,Spring,
3132,Grad,UMB,2/22/2016,Laptop,1,2015,2,Spring,
3133,Undergrad,UMB,2/22/2016,Laptop,1,2015,2,Spring,
3134,Undergrad,UMCP,2/22/2016,iPad,1,2015,2,Spring,
3135,Undergrad,UMCP,2/22/2016,Laptop,1,2015,2,Spring,
3136,Undergrad,UMB,2/22/2016,Laptop,1,2015,2,Spring,
3137,Undergrad,UMUC,2/22/2016,Laptop,1,2015,2,Spring,
3139,Undergrad,UMCP,2/22/2016,Laptop,1,2015,2,Spring,
3140,Undergrad,TU,2/22/2016,Laptop,1,2015,2,Spring,
3128,Undergrad,UMCP,2/20/2016,Laptop,1,2015,2,Spring,
3124,Grad,UMB,2/19/2016,iPad,1,2015,2,Spring,
3125,Undergrad,UMCP,2/19/2016,Laptop,1,2015,2,Spring,
3126,Faculty,UMB,2/19/2016,iPad,1,2015,2,Spring,
3127,Undergrad,UMCP,2/19/2016,Laptop,1,2015,2,Spring,
3109,Grad,UMB,2/18/2016,Laptop,1,2015,2,Spring,
3110,Undergrad,UMCP,2/18/2016,iPad,1,2015,2,Spring,
3111,Undergrad,UMUC,2/18/2016,Laptop,1,2015,2,Spring,
3112,Undergrad,UMCP,2/18/2016,Laptop,1,2015,2,Spring,
3113,Undergrad,UMUC,2/18/2016,iPad,1,2015,2,Spring,
3114,Undergrad,UMCP,2/18/2016,Laptop,1,2015,2,Spring,
3115,Undergrad,UMCP,2/18/2016,iPad,1,2015,2,Spring,
3116,Undergrad,UMCP,2/18/2016,Laptop,1,2015,2,Spring,
3117,Undergrad,UMCP,2/18/2016,iPad,1,2015,2,Spring,
3118,Staff,UMCP,2/18/2016,iPad,1,2015,2,Spring,
3119,Undergrad,UMCP,2/18/2016,Laptop,1,2015,2,Spring,
3120,Faculty,UMCP,2/18/2016,Laptop,1,2015,2,Spring,
3121,Undergrad,UMBC,2/18/2016,Laptop,1,2015,2,Spring,
3122,Undergrad,UMBC,2/18/2016,iPad,1,2015,2,Spring,
3104,Undergrad,UMCP,2/17/2016,iPad,1,2015,2,Spring,
3105,Undergrad,UMCP,2/17/2016,Laptop,1,2015,2,Spring,
3106,Undergrad,UMCP,2/17/2016,Laptop,1,2015,2,Spring,
3107,Undergrad,UMUC,2/17/2016,Laptop,1,2015,2,Spring,
3091,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3092,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3093,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3094,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3095,Undergrad,UMCP,2/16/2016,Laptop,1,2015,2,Spring,
3096,Undergrad,UMBC,2/16/2016,iPad,1,2015,2,Spring,
3097,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3098,Undergrad,UMUC,2/16/2016,iPad,1,2015,2,Spring,
3099,Faculty,UMBC,2/16/2016,Laptop,1,2015,2,Spring,
3100,Undergrad,UMCP,2/16/2016,Laptop,1,2015,2,Spring,
3101,Undergrad,UMCP,2/16/2016,iPad,1,2015,2,Spring,
3102,Grad,UMB,2/16/2016,Laptop,1,2015,2,Spring,
3103,Faculty,UMBC,2/16/2016,Laptop,1,2015,2,Spring,
3090,Undergrad,UMES,2/14/2016,iPad,1,2015,2,Spring,
3084,Undergrad,UMBC,2/12/2016,Laptop,1,2015,2,Spring,
3085,Grad,UMB,2/12/2016,iPad,1,2015,2,Spring,
3086,Undergrad,UMCP,2/12/2016,iPad,1,2015,2,Spring,
3087,Undergrad,UMUC,2/12/2016,Laptop,1,2015,2,Spring,
3088,Undergrad,UMCP,2/12/2016,Laptop,1,2015,2,Spring,
3089,Undergrad,UMCP,2/12/2016,Laptop,1,2015,2,Spring,
3072,Undergrad,UMCP,2/11/2016,Laptop,1,2015,2,Spring,
3073,Undergrad,UMUC,2/11/2016,iPad,1,2015,2,Spring,
3074,Undergrad,UMUC,2/11/2016,Laptop,1,2015,2,Spring,
3075,Undergrad,UMCP,2/11/2016,iPad,1,2015,2,Spring,
3076,Undergrad,UMCP,2/11/2016,Laptop,1,2015,2,Spring,
3077,Undergrad,UMCP,2/11/2016,iPad,1,2015,2,Spring,
3078,Undergrad,UMCP,2/11/2016,Laptop,1,2015,2,Spring,
3079,Undergrad,UMB,2/11/2016,Laptop,1,2015,2,Spring,
3080,Undergrad,UMBC,2/11/2016,iPad,1,2015,2,Spring,
3081,Undergrad,UMB,2/11/2016,Laptop,1,2015,2,Spring,
3082,Undergrad,UMCP,2/11/2016,iPad,1,2015,2,Spring,
3083,Undergrad,UMBC,2/11/2016,Laptop,1,2015,2,Spring,
3066,Undergrad,UMCP,2/10/2016,Laptop,1,2015,2,Spring,
3067,Undergrad,UMUC,2/10/2016,Laptop,1,2015,2,Spring,
3068,Undergrad,UMES,2/10/2016,Laptop,1,2015,2,Spring,
3069,Undergrad,UMCP,2/10/2016,iPad,1,2015,2,Spring,
3070,Undergrad,TU,2/10/2016,Laptop,1,2015,2,Spring,
3071,Faculty,UMCP,2/10/2016,Laptop,1,2015,2,Spring,
3059,Undergrad,UMCP,2/9/2016,iPad,1,2015,2,Spring,
3060,Undergrad,UMCP,2/9/2016,Laptop,1,2015,2,Spring,
3061,Undergrad,UMCP,2/9/2016,Laptop,1,2015,2,Spring,
3062,Undergrad,UMBC,2/9/2016,Laptop,1,2015,2,Spring,
3063,Undergrad,UMCP,2/9/2016,Laptop,1,2015,2,Spring,
3064,Other,UMCP,2/9/2016,Laptop,1,2015,2,Spring,
3065,Undergrad,UMCP,2/9/2016,iPad,1,2015,2,Spring,
3052,Grad,UMB,2/8/2016,Laptop,1,2015,2,Spring,
3053,Undergrad,UMCP,2/8/2016,iPad,1,2015,2,Spring,
3054,Undergrad,UMCP,2/8/2016,Laptop,1,2015,2,Spring,
3055,Undergrad,UMCP,2/8/2016,iPad,1,2015,2,Spring,
3056,Undergrad,UMB,2/8/2016,Laptop,1,2015,2,Spring,
3057,Undergrad,UMCP,2/8/2016,iPad,1,2015,2,Spring,
3058,Undergrad,UMES,2/8/2016,Laptop,1,2015,2,Spring,
3047,Grad,UMCP,2/6/2016,Laptop,1,2015,2,Spring,
3048,Undergrad,UMUC,2/6/2016,iPad,1,2015,2,Spring,
3049,Undergrad,UMCP,2/6/2016,Laptop,1,2015,2,Spring,
3050,Undergrad,UMCP,2/6/2016,Laptop,1,2015,2,Spring,
3002,Faculty,UMBC,2/5/2016,iPad,3,2015,2,Spring,
3044,Undergrad,UMCP,2/5/2016,iPad,1,2015,2,Spring,
3045,Undergrad,UMCP,2/5/2016,Laptop,1,2015,2,Spring,
3046,Grad,UMB,2/5/2016,iPad,1,2015,2,Spring,
3037,Undergrad,UMCP,2/4/2016,Laptop,1,2015,2,Spring,
3038,Undergrad,UMCP,2/4/2016,iPad,1,2015,2,Spring,
3039,Undergrad,UMCP,2/4/2016,iPad,1,2015,2,Spring,
3040,Undergrad,UMCP,2/4/2016,Laptop,1,2015,2,Spring,
3041,Undergrad,UMCP,2/4/2016,iPad,1,2015,2,Spring,
3042,Undergrad,UMES,2/4/2016,iPad,1,2015,2,Spring,
3043,Undergrad,UMBC,2/4/2016,iPad,1,2015,2,Spring,
3029,Undergrad,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
3030,Undergrad,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
3031,Faculty,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
3032,Faculty,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
3033,Grad,UMB,2/3/2016,Laptop,1,2015,2,Spring,
3034,Undergrad,UMCP,2/3/2016,iPad,1,2015,2,Spring,
3035,Undergrad,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
3036,Undergrad,UMCP,2/3/2016,Laptop,1,2015,2,Spring,
2994,Faculty,UMBC,2/2/2016,iPad,6,2015,2,Spring,
3012,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3013,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3014,Staff,UMCP,2/2/2016,iPad,1,2015,2,Spring,
3015,Undergrad,UMBC,2/2/2016,Laptop,1,2015,2,Spring,
3016,Undergrad,UMBC,2/2/2016,Laptop,1,2015,2,Spring,
3017,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3018,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3019,Undergrad,UMCP,2/2/2016,iPad,1,2015,2,Spring,
3020,Undergrad,UMBC,2/2/2016,Laptop,1,2015,2,Spring,
3021,Grad,UMB,2/2/2016,Laptop,1,2015,2,Spring,
3022,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3023,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3024,Grad,UMB,2/2/2016,Laptop,1,2015,2,Spring,
3025,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3026,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3027,Undergrad,UMCP,2/2/2016,Laptop,1,2015,2,Spring,
3007,Undergrad,UMUC,2/1/2016,Laptop,1,2015,2,Spring,
3008,Undergrad,UMCP,2/1/2016,iPad,1,2015,2,Spring,
3009,Undergrad,UMCP,2/1/2016,Laptop,1,2015,2,Spring,
3005,Undergrad,UMUC,1/31/2016,Laptop,1,2015,1,Spring,
3006,Undergrad,UMCP,1/31/2016,iPad,1,2015,1,Spring,
3003,Undergrad,UMUC,1/30/2016,iPad,1,2015,1,Spring,
2997,Undergrad,UMCP,1/29/2016,iPad,1,2015,1,Spring,
2998,Undergrad,UMUC,1/29/2016,Laptop,1,2015,1,Spring,
2977,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2978,Undergrad,UMUC,1/28/2016,iPad,1,2015,1,Spring,
2979,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2980,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2981,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2982,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2983,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2984,Undergrad,UMBC,1/28/2016,iPad,1,2015,1,Spring,
2985,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2986,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2987,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2988,Undergrad,UMCP,1/28/2016,Laptop,1,2015,1,Spring,
2989,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2990,Undergrad,UMCP,1/28/2016,Laptop,1,2015,1,Spring,
2991,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2992,Undergrad,UMBC,1/28/2016,iPad,1,2015,1,Spring,
2993,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2995,Undergrad,UMBC,1/28/2016,Laptop,1,2015,1,Spring,
2996,Undergrad,UMCP,1/28/2016,iPad,1,2015,1,Spring,
2975,Grad,UMB,1/21/2016,iPad,1,2015,1,Spring,
2976,Undergrad,UMCP,1/21/2016,iPad,1,2015,1,Spring,
2973,Undergrad,UMBC,1/19/2016,iPad,1,2015,1,Spring,
2974,Undergrad,UMCP,1/19/2016,iPad,1,2015,1,Spring,
2971,Undergrad,UMCP,1/16/2016,iPad,1,2015,1,Spring,
2968,Staff,UMCP,1/15/2016,iPad,25,2015,1,Spring,
2969,Undergrad,UMCP,1/15/2016,iPad,1,2015,1,Spring,
2970,Staff,UMCP,1/15/2016,iPad,25,2015,1,Spring,
2956,Faculty,UMCP,1/14/2016,iPad,25,2015,1,Spring,
2957,Faculty,UMCP,1/14/2016,iPad,20,2015,1,Spring,
2962,Staff,UMBC,1/14/2016,iPad,25,2015,1,Spring,
2967,Grad,UMB,1/13/2016,iPad,1,2015,1,Spring,
2966,Undergrad,UMCP,1/12/2016,iPad,1,2015,1,Spring,
2964,Grad,UMB,1/11/2016,iPad,1,2015,1,Spring,
2965,Undergrad,UMBC,1/11/2016,iPad,1,2015,1,Spring,
2963,Undergrad,UMCP,1/10/2016,iPad,1,2015,1,Spring,
2960,Undergrad,UMCP,1/8/2016,iPad,1,2015,1,Spring,
2961,Faculty,UMCP,1/8/2016,iPad,1,2015,1,Spring,
2958,Undergrad,UB,1/7/2016,iPad,1,2015,1,Spring,
2954,Grad,UMB,1/5/2016,iPad,1,2015,1,Spring,
2955,Undergrad,UMCP,1/5/2016,iPad,1,2015,1,Spring,
2952,Undergrad,UMCP,1/4/2016,Laptop,1,2015,1,Spring,
2953,Undergrad,UMUC,1/4/2016,iPad,1,2015,1,Spring,
2948,Grad,UMB,12/23/2015,iPad,1,2015,12,Fall,2760
2950,Undergrad,UMCP,12/23/2015,Laptop,1,2015,12,Fall,
2951,Undergrad,UMUC,12/23/2015,Laptop,1,2015,12,Fall,
2945,Undergrad,UMCP,12/22/2015,iPad,1,2015,12,Fall,
2946,Undergrad,UMCP,12/22/2015,Laptop,1,2015,12,Fall,
2947,Undergrad,UMBC,12/22/2015,Laptop,1,2015,12,Fall,
2943,Undergrad,UMBC,12/20/2015,Laptop,1,2015,12,Fall,
2934,Undergrad,UMUC,12/18/2015,Laptop,1,2015,12,Fall,
2935,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2936,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2937,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2938,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2939,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2940,Undergrad,UMCP,12/18/2015,Laptop,1,2015,12,Fall,
2941,Undergrad,UMUC,12/18/2015,Laptop,1,2015,12,Fall,
2942,Undergrad,UMCP,12/18/2015,iPad,1,2015,12,Fall,
2919,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2920,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2921,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2922,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2923,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2924,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2925,Undergrad,UMUC,12/17/2015,iPad,1,2015,12,Fall,
2926,Undergrad,UMUC,12/17/2015,Laptop,1,2015,12,Fall,
2927,Undergrad,UMCP,12/17/2015,iPad,1,2015,12,Fall,
2928,Staff,UMCP,12/17/2015,iPad,1,2015,12,Fall,
2929,Undergrad,UMUC,12/17/2015,Laptop,1,2015,12,Fall,
2930,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2931,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2932,Undergrad,UMUC,12/17/2015,Laptop,1,2015,12,Fall,
2933,Undergrad,UMCP,12/17/2015,Laptop,1,2015,12,Fall,
2909,Undergrad,UMCP,12/16/2015,iPad,1,2015,12,Fall,
2910,Undergrad,UMCP,12/16/2015,iPad,1,2015,12,Fall,
2911,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2912,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2913,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2914,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2915,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2916,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2917,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2918,Undergrad,UMCP,12/16/2015,Laptop,1,2015,12,Fall,
2894,Grad,UMBC,12/15/2015,Laptop,1,2015,12,Fall,
2895,Undergrad,UMCP,12/15/2015,iPad,1,2015,12,Fall,
2897,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2898,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2899,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2900,Undergrad,UMUC,12/15/2015,Laptop,1,2015,12,Fall,
2901,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2902,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2903,Undergrad,UB,12/15/2015,iPad,1,2015,12,Fall,
2904,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2905,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2906,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2907,Undergrad,UMCP,12/15/2015,Laptop,1,2015,12,Fall,
2908,Undergrad,UMBC,12/15/2015,Laptop,1,2015,12,Fall,
2880,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2881,Undergrad,UMBC,12/14/2015,Laptop,1,2015,12,Fall,
2882,Undergrad,UMUC,12/14/2015,iPad,1,2015,12,Fall,
2883,Undergrad,UMCP,12/14/2015,iPad,1,2015,12,Fall,
2884,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2885,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2886,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2887,Undergrad,UMCP,12/14/2015,iPad,1,2015,12,Fall,
2888,Undergrad,UMCP,12/14/2015,iPad,1,2015,12,Fall,
2889,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2890,Undergrad,SU,12/14/2015,iPad,1,2015,12,Fall,
2891,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2892,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2893,Undergrad,UMCP,12/14/2015,Laptop,1,2015,12,Fall,
2875,Undergrad,UMUC,12/13/2015,Laptop,1,2015,12,Fall,
2876,Undergrad,UMCP,12/13/2015,Laptop,1,2015,12,Fall,
2877,Undergrad,UMUC,12/13/2015,Laptop,1,2015,12,Fall,
2878,Undergrad,UMCP,12/13/2015,iPad,1,2015,12,Fall,
2879,Undergrad,UMUC,12/13/2015,Laptop,1,2015,12,Fall,
2869,Undergrad,UMCP,12/12/2015,Laptop,1,2015,12,Fall,
2870,Undergrad,UMUC,12/12/2015,Laptop,1,2015,12,Fall,
2871,Undergrad,UMCP,12/12/2015,iPad,1,2015,12,Fall,
2872,Undergrad,UMCP,12/12/2015,Laptop,1,2015,12,Fall,
2873,Undergrad,UMCP,12/12/2015,Laptop,1,2015,12,Fall,
2874,Undergrad,UMCP,12/12/2015,Laptop,1,2015,12,Fall,
2865,Other,UMBC,12/11/2015,Laptop,1,2015,12,Fall,
2866,Undergrad,UMUC,12/11/2015,Laptop,1,2015,12,Fall,
2867,Undergrad,UMCP,12/11/2015,Laptop,1,2015,12,Fall,
2868,Undergrad,UMUC,12/11/2015,Laptop,1,2015,12,Fall,
2852,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2853,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2854,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2855,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2856,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2857,Undergrad,SU,12/10/2015,iPad,1,2015,12,Fall,
2858,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2859,Undergrad,UMUC,12/10/2015,Laptop,1,2015,12,Fall,
2860,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2861,Undergrad,UMCP,12/10/2015,iPad,1,2015,12,Fall,
2862,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2863,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2864,Undergrad,UMCP,12/10/2015,Laptop,1,2015,12,Fall,
2836,Undergrad,UMCP,12/9/2015,iPad,1,2015,12,Fall,
2837,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2838,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2839,Undergrad,UMB,12/9/2015,Laptop,1,2015,12,Fall,
2840,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2841,Undergrad,UMES,12/9/2015,Laptop,1,2015,12,Fall,
2842,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2843,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2844,Undergrad,UMCP,12/9/2015,iPad,1,2015,12,Fall,
2845,Undergrad,UMCP,12/9/2015,Laptop,1,2015,12,Fall,
2846,Undergrad,UMES,12/9/2015,Laptop,1,2015,12,Fall,
2847,Undergrad,UMCP,12/9/2015,iPad,1,2015,12,Fall,
2848,Undergrad,UMES,12/9/2015,Laptop,1,2015,12,Fall,
2849,Grad,UMB,12/9/2015,Laptop,1,2015,12,Fall,
2850,Undergrad,UMUC,12/9/2015,Laptop,1,2015,12,Fall,
2851,Undergrad,UMUC,12/9/2015,Laptop,1,2015,12,Fall,
2813,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2814,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2815,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2816,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2817,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2818,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2819,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2820,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2821,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2822,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2823,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2824,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2825,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2826,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2827,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2828,Undergrad,UMB,12/8/2015,iPad,1,2015,12,Fall,
2829,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2830,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2831,Undergrad,UMCP,12/8/2015,iPad,1,2015,12,Fall,
2832,Undergrad,UMCP,12/8/2015,Laptop,1,2015,12,Fall,
2833,Undergrad,UMBC,12/8/2015,iPad,1,2015,12,Fall,
2834,Undergrad,UMBC,12/8/2015,Laptop,1,2015,12,Fall,
2835,Undergrad,UMUC,12/8/2015,iPad,1,2015,12,Fall,
2791,Undergrad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2792,Grad,UMBC,12/7/2015,Laptop,1,2015,12,Fall,
2793,Undergrad,UMB,12/7/2015,Laptop,1,2015,12,Fall,
2794,Undergrad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2795,Grad,UMBC,12/7/2015,Laptop,1,2015,12,Fall,
2796,Undergrad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2797,Undergrad,UMCP,12/7/2015,iPad,1,2015,12,Fall,
2798,Staff,UMCP,12/7/2015,iPad,2,2015,12,Fall,
2799,Grad,UMB,12/7/2015,iPad,1,2015,12,Fall,
2800,Undergrad,UMCP,12/7/2015,iPad,1,2015,12,Fall,
2801,Grad,UMB,12/7/2015,iPad,1,2015,12,Fall,
2802,Grad,UMB,12/7/2015,iPad,1,2015,12,Fall,
2803,Undergrad,UMCP,12/7/2015,iPad,1,2015,12,Fall,
2804,Undergrad,UMCP,12/7/2015,iPad,1,2015,12,Fall,
2805,Undergrad,UMUC,12/7/2015,Laptop,1,2015,12,Fall,
2806,Grad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2807,Undergrad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2808,Grad,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2809,Undergrad,UMUC,12/7/2015,Laptop,1,2015,12,Fall,
2810,Undergrad,UMUC,12/7/2015,iPad,1,2015,12,Fall,
2811,Undergrad,UMBC,12/7/2015,Laptop,1,2015,12,Fall,
2812,Faculty,UMCP,12/7/2015,Laptop,1,2015,12,Fall,
2783,Undergrad,UMCP,12/6/2015,Laptop,1,2015,12,Fall,
2784,Undergrad,UMUC,12/6/2015,Laptop,1,2015,12,Fall,
